Dates,SP1 Index,GX1 Index,Z1 Index,NK1 Index,SP1 Index_position,GX1 Index_position,Z1 Index_position,NK1 Index_position,Risk_Index,SP1 Index_returns,GX1 Index_returns,Z1 Index_returns,NK1 Index_returns,SP1 Index_strat,GX1 Index_strat,Z1 Index_strat,NK1 Index_strat,Total
1992-08-26,413.35,1049.91823,4559.8598,132.67105,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.8992599926364546,0.005228599221789976,-0.0032719339949065507,0.002881393224553941,0.0072483039878199484,0.006428175317963926,-0.0017488853565771454,0.0019682000439566073,0.004008243603146011,0.010655733608489398
1992-08-27,414.05,1081.64714,4590.3354,137.52204,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.6202347589555655,0.0016934801016088574,0.030220362970552417,0.0066834511008428965,0.03656404317294548,0.002082008302579052,0.01615312238936373,0.004565280656026117,0.020219570315950976,0.043019981663919876
1992-08-28,414.6,1082.15579,4583.9034,144.03893,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.7606778023647884,0.001328341987682613,0.00047025502235409355,-0.0014012048008517075,0.047387967775928796,0.0016330980472650013,0.0002513565749590928,-0.0009571242575041017,0.02620509832688245,0.027132428691602442
1992-08-31,414.15,1094.79686,4583.9034,145.75886,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9379544064512562,-0.0010853835021709113,0.011681377225731815,0.0,0.011940730190095117,-0.0013343985919027383,0.006243826925157642,0.0,0.006603110945921617,0.011512539279176521
1992-09-01,415.8,1094.32333,4609.1331,144.44987,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.993388773115917,0.003984063745019917,-0.0004325277293908414,0.005503977243499492,-0.008980517547955591,0.0048981111660274575,-0.0002311909144324928,0.0037596146753863754,-0.0049661413311336495,0.0034603935958476906
1992-09-02,418.1,1091.95402,4663.7734,143.03119,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9475484407299528,0.005531505531505498,-0.002165091372035355,0.011854788918983505,-0.00982126186752541,0.006800576181211247,-0.0011572655811818411,0.00809767853710827,-0.0054310649941670805,0.008309924142970597
1992-09-03,418.55,1093.68361,4785.3528,146.67741,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.6475074100182057,0.0010762975364744243,0.0015839403201245439,0.02606889091138087,0.025492481744715967,0.00132322807032468,0.0008466338367064303,0.017806938601940655,0.014097101481019239,0.034073901989991
1992-09-04,416.65,1098.83058,4768.262,151.94088,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.8679637994919216,-0.004539481543423762,0.004706086799636688,-0.0035714817097707297,0.03588466690269465,-0.005580956194190696,0.002515456089113642,-0.002439580407928934,0.01984388165913719,0.014338801146131203
1992-09-07,416.65,1100.85531,4743.44255,150.60729,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.023309345684216,0.0,0.0018426225451424472,-0.0052051355399515,-0.008777032224638881,0.0,0.0009849023824793184,-0.0035554841703768483,-0.00485361587043431,-0.00742419765833184
1992-09-08,414.6,1104.45513,4690.7294,150.72841,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.072613860433221,-0.004920196807872257,0.0032700210166585197,-0.011112846723525638,0.000804210739068445,-0.006049017401846635,0.0017478628482836896,-0.007590878337375205,0.0004447209382869627,-0.011447311952651187
1992-09-09,416.65,1078.23009,4607.0592,149.14485,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9277822635241737,0.0049445248432222755,-0.023744776304312154,-0.0178373538239065,-0.010506048594289608,0.0060789269186670904,-0.012691848808214591,-0.012184203211527023,-0.005809745582299731,-0.024606870683374252
1992-09-10,419.7,1078.34818,4644.3514,156.17886,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.8500428691111814,0.0073202928117124255,0.00010952207798231584,0.008094577990228613,0.04716227211331803,0.008999757597869439,5.854077701547367e-05,0.0055291824178716475,0.0260802907584585,0.04066777155121506
1992-09-11,419.35,1054.99516,4582.509,149.46505,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.3383915016681884,-0.0008339289969024888,-0.021656289158850317,-0.013315616040594946,-0.042987956244526226,-0.0010252539097819423,-0.011575529043884465,-0.009095529153423834,-0.02377193353355299,-0.04546824564064323
1992-09-14,425.1,1077.7397,4586.0064,150.30527,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.7678693367388885,0.013711696673423202,0.021558904592510197,0.0007632063570415237,0.005621514862504728,0.01685751505990022,0.01152347590274715,0.0005213251605773561,0.003108644591271042,0.032010960714495766
1992-09-15,419.85,1060.31194,4395.8889,150.30527,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.262566736873408,-0.01235003528581513,-0.016170657905614894,-0.04145600407360972,0.0,-0.015183453279305346,-0.00864339771565473,-0.02831745016426045,0.0,-0.05214430115922053
1992-09-16,419.9,1050.89227,4264.365,144.30279,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.3837385657804173,0.00011909015124444977,-0.00888386676094588,-0.029919750701615788,-0.03993525975503065,0.000146412516693159,-0.004748526257616157,-0.020437354452100927,-0.02208382122522152,-0.047123289418245444
1992-09-17,420.15,1063.34232,4420.63,146.78457,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.6251625639781244,0.000595379852345701,0.011847123016710315,0.03664437729884762,0.017198420072127574,0.0007319754124033672,0.006332419906314304,0.025030760951247667,0.009510563761420943,0.04160572003138628
1992-09-18,423.7,1086.55126,4419.045,146.8509,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.8721006397512556,0.008449363322622805,0.02182640487778187,-0.00035854618006936345,0.000451886734416318,0.010387866129926775,0.011666457800462724,-0.00024491298215023757,0.0002498890934506071,0.02205930004168987
1992-09-21,422.55,1081.61889,4451.7132,147.66023,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.083111523616229,-0.0027141845645503038,-0.004539472900707886,0.007392592743454829,0.005511236226676264,-0.0033368888082930897,-0.002426399094537219,0.00504967570501369,0.0030476615478769063,0.0023340493500602875
1992-09-22,417.6,1066.95262,4480.8175,152.59418,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.811455975225538,-0.011714589989350377,-0.013559554234486404,0.006537775164851212,0.03341421044786386,-0.014402220372099922,-0.0072477335665459205,0.004465773451948951,0.018477742587353508,0.0012935621006566166
1992-09-23,417.65,1047.32661,4516.917,152.59418,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9255472234176467,0.00011973180076618739,-0.018394453167001834,0.008056453984122358,0.0,0.0001472013772356209,-0.009832041183010601,0.005503140963392366,0.0,-0.004181698842382614
1992-09-24,418.9,1051.19752,4573.48498,155.61457,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.7536176055241957,0.0029929366694601,0.0036959912629355163,0.012523581903320258,0.01979361204994845,0.0036795938664937852,0.0019755487145667826,0.008554512533229449,0.01094568039857029,0.025155335512860307
1992-09-25,414.45,1039.52703,4552.08737,153.42557,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.1239228901076097,-0.010623060396275918,-0.011102090499604644,-0.004678622558852208,-0.01406680621229739,-0.01306026561684018,-0.005934191683688702,-0.003195837710562682,-0.007778810893125054,-0.029969105904216618
1992-09-28,416.9,1034.06745,4535.11457,151.53287,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.053751265496203,0.005911448908191508,-0.005251984645363139,-0.0037285751833011638,-0.012336274846493911,0.007267688410058031,-0.002807244600148464,-0.0025468866162149484,-0.006821843402705056,-0.004908286209010437
1992-09-29,417.55,1073.55231,4675.59122,150.19697,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.8164688199954724,0.0015591268889423304,0.03818402755062067,0.030975325503187934,-0.008815909049963988,0.0019168309828195037,0.02040979027766911,0.021158388413432396,-0.004875114387422814,0.03860989528649819
1992-09-30,418.35,1057.29056,4651.1941,146.49788,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.128500774964151,0.0019159382109927847,-0.015147608410437052,-0.00521797540718294,-0.02462825981109995,0.002355504064515292,-0.00809656630525482,-0.003564254728672733,-0.0136191949193,-0.022924511888712258
1992-10-01,415.65,1060.92511,4541.77,144.57329,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.0931460030759954,-0.006453926138401012,0.0034376075390287752,-0.02352602313457508,-0.01313732321587191,-0.007934623968487842,0.0018374397209801692,-0.016069975931439554,-0.007264815580440059,-0.029431975759387285
1992-10-02,409.9,1065.38133,4461.445,145.78969,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.086313370147918,-0.013833754360639938,0.004200315326686965,-0.01768583613877428,0.008413725661220228,-0.017007575942184824,0.0022451155736285524,-0.012080705670130672,0.004652710774393801,-0.022190455264293144
1992-10-05,408.15,995.49105,4189.38,143.51311,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.4367473255217593,-0.0042693339838985045,-0.065601187135502,-0.060981363661324894,-0.015615507516340776,-0.005248829786966476,-0.03506456906953382,-0.04165468344131821,-0.008635228077827434,-0.09060331037564594
1992-10-06,407.25,1012.12588,4296.8232,144.39619,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.7848663956321489,-0.0022050716648290836,0.016710175345122424,0.025646563453303184,0.0061533054366949,-0.0027109722219909147,0.008931775828123245,0.01751845839227359,0.003402719752963067,0.027141981751368983
1992-10-07,403.75,1006.82947,4379.1182,143.379,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.0033538927327994,-0.008594229588704705,-0.0052329558058529235,0.019152521797964672,-0.007044437945350257,-0.010565968469871366,-0.0027970734723616933,0.01308255809148352,-0.0038955076083531655,-0.004175991459102706
1992-10-08,407.85,989.21833,4339.54403,141.41745,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9715423428775467,0.010154798761609962,-0.017491681088754762,-0.009037018000564556,-0.01368087376812499,0.012484572633953903,-0.009349499398723135,-0.006172937131377237,-0.00756539389885992,-0.010603257795006388
1992-10-09,403.1,978.48016,4368.745,141.16875,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.0468533685903276,-0.011646438641657486,-0.010855207262485789,0.006729041069321706,-0.0017586231402136887,-0.014318433339944215,-0.005802229829062763,0.004596421902975452,-0.0009725019761796957,-0.016496743242211225
1992-10-12,406.9,996.25085,4453.20898,144.26501,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.7006382681942038,0.009426941205656014,0.018161523070636454,0.01933369423026532,0.021933041129853503,0.011589725701207934,0.00970753743835265,0.013206311970745541,0.01212876446048657,0.046632339570792686
1992-10-13,409.3,1016.49288,4536.8424,145.49349,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.82061546132586,0.005898255099533234,0.0203182060020326,0.01878048400055099,0.008515439745230058,0.00725146759993864,0.010860308613862356,0.01282842935855555,0.004708957701573917,0.03564916327393046
1992-10-14,408.85,1008.62187,4475.09369,144.04821,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.054294927037045,-0.0010994380649890223,-0.007743300671225639,-0.013610503640153038,-0.009933640329886861,-0.0013516776354820675,-0.004138880911583694,-0.009296958719325012,-0.005493209221788962,-0.020280726488179735
1992-10-15,409.85,1013.75043,4389.014,147.46735,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9482715399683532,0.0024458847988260146,0.005084720203419879,-0.019235282200315118,0.023736081135614207,0.00300703412663058,0.0027178398830465926,-0.013139089434084017,0.013125828543539789,0.005711613119132945
1992-10-16,411.05,1002.57156,4305.1998,145.04648,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.0917369051475116,0.0029279004513846907,-0.011027240698679774,-0.01909636196193487,-0.016416311814106743,0.003599636655379994,-0.005894183626990738,-0.01304419686025672,-0.00907806528626765,-0.02441680911813511
1992-10-19,415.75,1001.33378,4214.28,140.66517,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.2077944419756297,0.011434132100717642,-0.0012346051388091306,-0.021118601742943666,-0.030206248369488264,0.014057418179205888,-0.0006599102707387747,-0.0144255329416895,-0.01670376987575214,-0.01773179490897453
1992-10-20,415.65,1009.34949,4321.57597,138.44898,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.877609880601163,-0.00024052916416117398,0.008005033047022492,0.02546009520012915,-0.015755072844258367,-0.00029571278476800774,0.004278779797100892,0.017391087084197284,-0.008712406385164805,0.012661747711365363
1992-10-21,415.5,998.22683,4318.26879,139.82878,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9321199142876626,-0.00036088054853833373,-0.01101963206024903,-0.0007652717487689475,0.00996612614986403,-0.0004436758941438297,-0.005890116724554523,-0.0005227359725602755,0.005511173573220033,-0.0013453550180385944
1992-10-22,415.05,1020.22546,4385.04237,141.11801,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.831707474942271,-0.0010830324909747446,0.022037706600212426,0.015463043929694775,0.009220061849928296,-0.001331508197840697,0.011779400937076603,0.010562377770163478,0.00509860706624432,0.026108877575643702
1992-10-23,413.85,1016.36126,4415.65438,141.0014,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.962621443227337,-0.002891217925551137,-0.003787594165705288,0.006981006662428069,-0.000826329679677329,-0.0035545382079447555,-0.0020245114917876567,0.004768532633021423,-0.0004569525034024582,-0.0012674695701134467
1992-10-26,417.95,1014.00195,4277.91341,139.77878,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.1229075157687616,0.009906971124803654,-0.0023213301144516807,-0.03119378423815855,-0.008670977734972718,0.012179886917866017,-0.0012407769384302763,-0.021307611535118065,-0.004794968739946456,-0.01516347029562878
1992-10-27,418.0,1018.64573,4287.22,141.0802,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9092273191663542,0.00011963153487259959,0.004579655887249512,0.0021754975166736745,0.009310569172230387,0.0001470781077488894,0.002447877350778202,0.0014860222032372795,0.005148656760112684,0.009229634421877055
1992-10-28,420.25,985.76973,4220.35585,139.05349,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.090434890047159,0.005382775119617156,-0.03227422354187848,-0.015596155550683277,-0.014365658682082838,0.006617723160320511,-0.017250933862099724,-0.01065330263805313,-0.00794407348452779,-0.02923058682436013
1992-10-29,420.25,983.87831,4204.62585,137.58416,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.010342678719403,0.0,-0.0019187239600062522,-0.003727173859047861,-0.01056665316346983,0.0,-0.0010255794408421393,-0.0025459294103627778,-0.00584325933629601,-0.009414768187500927
1992-10-30,417.8,984.0322,4189.24488,135.76347,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.0636238763612984,-0.00582986317668055,0.00015641161964419226,-0.003658106701693864,-0.013233282087123821,-0.007167384798449944,8.360376206246017e-05,-0.0024987515448143716,-0.007317879929356289,-0.016900412510558144
1992-11-02,422.05,955.61941,4164.08867,135.91919,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9271985470895001,0.010172331258975653,-0.02887384172997587,-0.0060049509447631655,0.0011469948433107113,0.012506127540353826,-0.01543339170909013,-0.00410181595928122,0.0006342773083561549,-0.006394802819661369
1992-11-03,419.85,959.15763,4250.19305,135.91919,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.8994184838114554,-0.005212652529321127,0.0037025409519466645,0.020677844979703597,0.0,-0.006408570041180764,0.0019790495966810193,0.014124464183218477,0.0,0.009694943738718731
1992-11-04,416.2,941.02727,4199.3073,138.14935,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9843223544844668,-0.008693581040848053,-0.018902377912585644,-0.011972573810500098,0.016407984773894047,-0.010688113718604566,-0.010103532646829103,-0.008178134139864908,0.009073460511727045,-0.01989631999357153
1992-11-05,418.3,942.93118,4201.94726,138.96125,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9144796055947766,0.0050456511292649164,0.002023225108024773,0.0006286655896794446,0.0058769730005969745,0.006203254194169021,0.001081436474571914,0.00042942408231442896,0.003249910527357672,0.010964025278413036
1992-11-06,417.1,939.59311,4169.08047,136.90862,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.079277018360243,-0.002868754482428848,-0.003540099289112475,-0.00782179974338848,-0.01477124018386411,-0.003526921069106994,-0.0018922227090142742,-0.005342855139509886,-0.008168356221951733,-0.018930355139582886
1992-11-09,418.0,951.0751,4120.04849,132.39437,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.193716804113558,0.002157755933828831,0.012220172623445436,-0.011760861982114679,-0.03297272297390774,0.0026528010366953015,0.00653181909820251,-0.008033519643522146,-0.01823360418665628,-0.017082503695280617
1992-11-10,418.4,962.06897,4152.759,131.67002,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.906857770441728,0.000956937799043045,0.011559413131518204,0.007939350733223938,-0.005471154098169118,0.0011764841173903069,0.006178635751151557,0.005423150970495297,-0.003025496509619789,0.00975277432941737
1992-11-11,422.55,960.90794,4144.7835,131.34569,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9412224667331444,0.009918738049713216,-0.0012068053707209314,-0.0019205304232681186,-0.0024632030890555656,0.012194353480144639,-0.0006450509834177659,-0.0013118612313255094,-0.0013621280290599367,0.008875313236341425
1992-11-12,422.85,985.12658,4197.654,132.74693,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.8562803062160784,0.0007099751508696794,0.025203912874317558,0.012755913547716213,0.010668336357287478,0.000872861840733279,0.01347177364303741,0.008713211855771036,0.005899489181491786,0.028957336521033508
1992-11-13,423.05,994.7127,4209.443,131.41982,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.9560834213733815,0.0004729809625161341,0.009730851034392085,0.0028084734949569423,-0.009997293346068359,0.0005814950467884918,0.005201248835573756,0.0019183905928289034,-0.005528408738166748,0.0021727257370244045
1992-11-16,420.75,979.16797,4092.83008,129.66822,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.205750175676651,-0.005436709608793278,-0.015627356522139535,-0.027702696057411824,-0.013328278793868331,-0.0066840316183610655,-0.008352997042766066,-0.018922945724062095,-0.0073704122103931315,-0.04133038659558236
1992-11-17,419.5,980.21978,4089.83575,128.66908,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,2.0222062094932354,-0.0029708853238265,0.0010741875063580153,-0.0007316037904021577,-0.007705357565639281,-0.0036524833709830444,0.000574165249975132,-0.0004997383210864113,-0.004260989912167792,-0.007839046354262115
1992-11-18,423.05,980.21978,4165.217,134.14141,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.6067737155371051,0.008462455303933192,0.0,0.018431363655618593,0.04253026445825214,0.010403961750867075,0.0,0.012589954903772148,0.0235188343012873,0.046512750955926524
1992-11-19,423.45,992.0534,4177.9309,136.45935,1.2294259026728929,0.5345111971389555,0.6830723509670562,0.5529905492210957,1.8669734273950063,0.000945514714572715,0.012072415025128347,0.003052397990308986,0.017279824328669147,0.0011624402814540628,0.006452841007439666,0.002085008671327477,0.009555579545954802,0.019255869506176006
1992-11-20,426.6,968.24408,4165.01249,137.37634,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.9450722254622193,0.007438894792773709,-0.024000038707593707,-0.0030920592774763556,0.006719876651911427,0.0091455699454945,-0.012828289420977182,-0.002112100199995271,0.003716028280438518,-0.0020787913950394347
1992-11-23,425.25,958.08571,4150.92176,137.37634,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.9731794103943148,-0.0031645569620253333,-0.010491538455882021,-0.003383118306086952,0.0,-0.004047629860644239,-0.005579993616686949,-0.002177531706658434,0.0,-0.01180515518398962
1992-11-24,428.1,955.79937,4189.625,138.11753,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.8801767740421649,0.006701940035273468,-0.002386362698176603,0.009324010963772,0.005395324988276551,0.008572123345082271,-0.0012692026702203823,0.006001365506584376,0.0029428587600175454,0.01624714494146381
1992-11-25,429.4,959.80596,4159.1836,140.01777,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.887245286179835,0.00303667367437499,0.004191873447248806,-0.007265900886117449,0.013758137725168096,0.003884060609092639,0.0022294754173534993,-0.004676670493163567,0.007504322022123845,0.008941187555406415
1992-11-26,429.4,960.85186,4197.67296,140.71687,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.8931562239589161,0.0,0.0010896994221623046,0.00925406611047408,0.0049929376821240545,0.0,0.0005795637927976245,0.005956345757940126,0.002723378189078111,0.009259287739815861
1992-11-27,430.4,960.02498,4233.2,141.02049,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.9349190340751292,0.0023288309268747476,-0.0008605697032214588,0.00846350831485454,0.002157665957180477,0.002978693609603153,-0.00045769964728077824,0.005447506128297182,0.0011768903962370058,0.009145390486856562
1992-11-30,430.95,977.17412,4237.2603,141.40281,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.8707566329189582,0.0012778810408922148,0.01786322268405982,0.0009591561938959714,0.0027110953876277044,0.0016344750691913957,0.009500672276965078,0.0006173573711828162,0.0014787562988438096,0.0132312610161831
1992-12-01,431.1,989.51049,4355.5,139.50866,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.897029029271673,0.0003480682213714559,0.012624536147150422,0.027904752511900277,-0.013395419793991392,0.0004451970191311587,0.006714442444352717,0.017960791749964216,-0.0073064789554877834,0.017813952257960307
1992-12-02,429.9,974.27755,4314.0695,139.68993,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,2.0132965672172776,-0.0027835768963118124,-0.015394419921712976,-0.009512225921249118,0.0012993458613967945,-0.0035603369129118896,-0.008187623317302625,-0.0061225093746058975,0.0007087230813366719,-0.01716174652348374
1992-12-03,430.25,971.78387,4361.0976,138.2518,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.9509644128577877,0.000814142823912567,-0.0025595170493254438,0.01090109929846994,-0.010295158713301666,0.0010413302223476772,-0.001361295948834865,0.007016452636947841,-0.005615453762478305,0.001081033147982348
1992-12-04,432.7,961.58674,4319.46088,138.13525,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.9767361246984572,0.005694363742010378,-0.010493207712945485,-0.00954730295419215,-0.0008430269985634231,0.007283381843371779,-0.00558088142201673,-0.006145086578386069,-0.00045982575526857275,-0.004902411912299593
1992-12-07,435.3,981.26644,4416.552,138.57708,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.7642631116748713,0.006008782066096563,0.02046586041733489,0.02247760141770283,0.00319853187365271,0.007685538926520144,0.010884902244695063,0.014467625825740335,0.0017446266098941681,0.03478269360684971
1992-12-08,437.75,968.73596,4458.785,140.38772,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.8824372375130254,0.005628302320238809,-0.012769701978190606,0.009562436941759067,0.013065941351917632,0.007198885913417628,-0.0067916498447708265,0.0061548275140535695,0.007126766237236232,0.013688829819936604
1992-12-09,435.75,957.71065,4335.889,140.34663,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,2.1270174919842013,-0.00456881781838947,-0.011381130106907555,-0.027562665614062953,-0.0002926894175644401,-0.005843751163739881,-0.006053128777469541,-0.017740608771103276,-0.0001596462897629987,-0.029797135002075696
1992-12-10,434.55,937.71736,4246.305,141.86404,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,2.0386256885705984,-0.002753872633390664,-0.020876127878498574,-0.020661045520307342,0.010811873430804697,-0.00352234364465006,-0.011103105687789173,-0.013298406275723696,0.005897293769547002,-0.022026561838615927
1992-12-11,433.85,934.11467,4247.68694,141.46223,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,2.0128630226508064,-0.0016108618110688422,-0.0038419785680409158,0.0003254452989127632,-0.002832359772074633,-0.0020603744682417594,-0.0020433815283874943,0.00020947167466488814,-0.0015448994796203534,-0.005439183801584719
1992-12-14,433.2,942.37504,4279.50952,140.09701,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.956347122877641,-0.0014982136683185932,0.008842993548104694,0.007491743259214756,-0.009650773920360178,-0.0019162917445576808,0.004703204182906437,0.004822033109434348,-0.0052639766157169,0.002344968932066204
1992-12-15,433.35,944.07601,4261.21523,141.91313,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.9385399742985607,0.0003462603878117143,0.0018049820165015884,-0.004274856713018749,0.012963303071207521,0.00044288470774372154,0.0009599915372437023,-0.002751495866187049,0.007070782591365556,0.005722162970165931
1992-12-16,431.65,949.59872,4307.41845,141.21951,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.9420300166193167,-0.003922926041306174,0.005849857364768729,0.010842733235983504,-0.004887637951470625,-0.005017622617141138,0.0031112850504434837,0.006978885534600769,-0.0026659428658206102,0.0024066051020825044
1992-12-17,436.15,941.73137,4336.58172,143.66037,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.8175715878831071,0.010425112938723613,-0.00828492060309427,0.006770475248347507,0.01728415570908015,0.013334251504311681,-0.004406389422716717,0.004357791595965522,0.009427574640730166,0.022713228318290653
1992-12-18,441.35,978.27476,4320.219,143.83117,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.7738659426546781,0.01192250372578263,0.038804473509255644,-0.0037731838246092275,0.0011889152171888906,0.015249490741741825,0.020638414031561664,-0.002428595948996103,0.0006484891214940747,0.03410779794580146
1992-12-21,441.55,985.9828,4440.02888,144.11048,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.9661432027981243,0.00045315509233034845,0.007879217899887436,0.027732362641801123,0.0019419295553253502,0.0005796084902973005,0.0041906137761148045,0.017849833641472343,0.001059217825736887,0.023679273733621335
1992-12-22,441.95,980.941,4438.85293,143.48002,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.9969988058043193,0.0009058996716113654,-0.005113476624541535,-0.0002648518808733291,-0.00437483797153404,0.001158691913453577,-0.0027196361185735096,-0.0001704709430740711,-0.0023862381369354545,-0.004117653285129458
1992-12-23,440.95,978.69007,4385.544,143.48002,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,2.0485337699746085,-0.0022626994003847045,-0.0022946640011989317,-0.012009618439870251,0.0,-0.0028941080121362107,-0.001220432116126188,-0.0077299469222330925,0.0,-0.01184448705049549
1992-12-24,440.65,978.69007,4390.71047,142.79952,1.2790510359635725,0.531856566141504,0.6436463373866027,0.5454460605083206,1.9519449714275785,-0.0006803492459462879,0.0,0.0011780682168507361,-0.004742820638023337,-0.0008702014078446349,0.0,0.0007582592929675423,-0.0025869528327073887,-0.0026988949475844812
